Force (N),Displacement (cm),Angular Deflection (deg.)
1.6201620162016201,-6.202040765664874,-362.8108372967476
1.6251625162516252,-6.221182866793469,-363.9306238316141
1.6301630163016303,-6.240324967922064,-365.05041036648066
1.6351635163516351,-6.259467069050658,-366.1701969013471
1.6401640164016402,-6.278609170179254,-367.2899834362136
1.6451645164516453,-6.29775127130785,-368.40976997108015
1.6501650165016502,-6.316893372436444,-369.52955650594663
1.6551655165516552,-6.3360354735650395,-370.64934304081316
1.6601660166016603,-6.355177574693636,-371.7691295756796
1.6651665166516652,-6.374319675822231,-372.8889161105461
1.6701670167016702,-6.393461776950826,-374.00870264541265
1.6751675167516753,-6.4126038780794214,-375.12848918027913
1.6801680168016802,-6.431745979208016,-376.24827571514567
1.6851685168516852,-6.450888080336611,-377.36806225001214
1.6901690169016903,-6.470030181465207,-378.48784878487874
1.6951695169516952,-6.4891722825938025,-379.60763531974516
1.7001700170017002,-6.508314383722398,-380.72742185461163
1.7051705170517053,-6.527456484850992,-381.8472083894782
1.7101710171017102,-6.546598585979588,-382.96699492434465
1.7151715171517152,-6.565740687108184,-384.08678145921124
1.7201720172017203,-6.58488278823678,-385.2065679940777
1.7251725172517252,-6.604024889365374,-386.32635452894414
1.7301730173017302,-6.623166990493969,-387.4461410638107
1.7351735173517353,-6.6423090916225656,-388.5659275986772
1.7401740174017402,-6.6614511927511595,-389.68571413354374
1.7451745174517452,-6.680593293879755,-390.8055006684102
1.7501750175017503,-6.699735395008351,-391.9252872032768
1.7551755175517552,-6.718877496136947,-393.0450737381432
1.7601760176017602,-6.7380195972655414,-394.1648602730097
1.7651765176517653,-6.757161698394136,-395.28464680787624
1.7701770177017702,-6.776303799522731,-396.4044333427427
1.7751775177517752,-6.795445900651327,-397.5242198776093
1.7801780178017803,-6.8145880017799225,-398.6440064124758
1.7851785178517852,-6.8337301029085165,-399.7637929473422
1.7901790179017902,-6.852872204037112,-400.88357948220875
1.7951795179517953,-6.87201430516571,-402.0033660170753
1.8001800180018002,-6.891156406294304,-403.1231525519418
1.8051805180518052,-6.910298507422899,-404.2429390868083
1.8101810181018103,-6.929440608551494,-405.3627256216748
1.8151815181518152,-6.948582709680089,-406.48251215654125
1.8201820182018202,-6.967724810808685,-407.6022986914078
1.8251825182518253,-6.9868669119372795,-408.7220852262743
1.8301830183018302,-7.006009013065875,-409.8418717611408
1.8351835183518352,-7.025151114194471,-410.96165829600733
1.8401840184018403,-7.044293215323065,-412.08144483087386
1.8451845184518452,-7.063435316451661,-413.2012313657403
1.8501850185018502,-7.082577417580256,-414.3210179006068
1.8551855185518553,-7.101719518708853,-415.44080443547335
1.8601860186018602,-7.120861619837447,-416.5605909703398
1.8651865186518652,-7.140003720966042,-417.68037750520637
1.8701870187018703,-7.159145822094638,-418.80016404007284
1.8751875187518752,-7.178287923223232,-419.91995057493926
1.8801880188018802,-7.197430024351828,-421.03973710980586
1.8851885188518853,-7.216572125480424,-422.15952364467233
1.8901890189018902,-7.235714226609019,-423.27931017953887
1.8951895189518952,-7.254856327737615,-424.39909671440535
1.9001900190019003,-7.273998428866209,-425.51888324927194
1.9051905190519052,-7.293140529994805,-426.6386697841384
1.9101910191019102,-7.3122826311233995,-427.75845631900484
1.9151915191519153,-7.331424732251995,-428.8782428538714
1.9201920192019202,-7.35056683338059,-429.99802938873785
1.9251925192519252,-7.369708934509185,-431.11781592360444
1.9301930193019303,-7.388851035637782,-432.2376024584709
1.9351935193519354,-7.407993136766376,-433.3573889933375
1.9401940194019403,-7.427135237894972,-434.47717552820393
1.9451945194519453,-7.446277339023568,-435.5969620630704
1.9501950195019504,-7.4654194401521625,-436.71674859793694
1.9551955195519553,-7.484561541280757,-437.8365351328034
1.9601960196019603,-7.503703642409352,-438.95632166767
1.9651965196519654,-7.522845743537948,-440.0761082025365
1.9701970197019703,-7.541987844666544,-441.1958947374029
1.9751975197519753,-7.5611299457951375,-442.31568127226944
1.9801980198019804,-7.580272046923735,-443.435467807136
1.9851985198519853,-7.599414148052329,-444.5552543420025
1.9901990199019903,-7.6185562491809256,-445.675040876869
1.9951995199519954,-7.63769835030952,-446.7948274117355
2.0002000200020005,-7.656840451438115,-447.914613946602
2.0052005200520053,-7.675982552566711,-449.0344004814685
2.01020102010201,-7.695124653695305,-450.154187016335
2.0152015201520155,-7.714266754823901,-451.27397355120155
2.0202020202020203,-7.733408855952496,-452.393760086068
2.025202520252025,-7.752550957081092,-453.5135466209345
2.0302030203020305,-7.771693058209688,-454.633333155801
2.0352035203520353,-7.790835159338282,-455.75311969066746
2.04020402040204,-7.809977260466877,-456.872906225534
2.0452045204520455,-7.829119361595474,-457.99269276040053
2.0502050205020503,-7.848261462724068,-459.11247929526706
2.055205520552055,-7.867403563852663,-460.23226583013354
2.0602060206020605,-7.886545664981259,-461.35205236500013
2.0652065206520653,-7.905687766109855,-462.47183889986655
2.07020702070207,-7.924829867238449,-463.591625434733
2.0752075207520755,-7.943971968367045,-464.7114119695996
2.0802080208020803,-7.96311406949564,-465.83119850446604
2.085208520852085,-7.982256170624234,-466.95098503933247
2.0902090209020905,-8.00139827175283,-468.07077157419906
2.0952095209520953,-8.020540372881426,-469.19055810906553
2.1002100210021,-8.039682474010021,-470.31034464393207
2.1052105210521055,-8.058824575138617,-471.4301311787986
2.1102110211021103,-8.077966676267211,-472.54991771366514
2.115211521152115,-8.097108777395807,-473.6697042485316
2.1202120212021205,-8.116250878524403,-474.7894907833982
2.1252125212521253,-8.135392979652996,-475.9092773182646
2.13021302130213,-8.154535080781592,-477.02906385313105
2.1352135213521355,-8.173677181910188,-478.14885038799764
2.1402140214021403,-8.192819283038784,-479.2686369228641
2.145214521452145,-8.211961384167378,-480.3884234577306
2.1502150215021505,-8.231103485295973,-481.5082099925972
2.1552155215521553,-8.250245586424569,-482.6279965274636
2.16021602160216,-8.269387687553163,-483.74778306233014
2.1652165216521655,-8.28852978868176,-484.8675695971967
2.1702170217021703,-8.307671889810354,-485.9873561320632
2.175217521752175,-8.32681399093895,-487.10714266692963
2.1802180218021805,-8.345956092067548,-488.2269292017962
2.1852185218521853,-8.365098193196141,-489.34671573666265
2.19021902190219,-8.384240294324735,-490.4665022715291
2.1952195219521955,-8.403382395453333,-491.58628880639566
2.2002200220022003,-8.422524496581927,-492.7060753412622
2.205220522052205,-8.441666597710523,-493.82586187612867
2.2102210221022105,-8.460808698839116,-494.94564841099526
2.2152215221522153,-8.479950799967712,-496.0654349458617
2.22022202220222,-8.499092901096308,-497.18522148072816
2.2252225222522255,-8.518235002224902,-498.30500801559475
2.2302230223022304,-8.537377103353498,-499.42479455046123
2.235223522352235,-8.556519204482093,-500.5445810853277
2.2402240224022405,-8.575661305610689,-501.66436762019424
2.2452245224522454,-8.594803406739283,-502.78415415506066
2.25022502250225,-8.613945507867879,-503.9039406899272
2.2552255225522555,-8.633087608996476,-505.02372722479373
2.2602260226022604,-8.65222971012507,-506.14351375966027
2.265226522652265,-8.671371811253664,-507.26330029452674
2.2702270227022705,-8.690513912382261,-508.38308682939333
2.2752275227522754,-8.709656013510857,-509.50287336425976
2.28022802280228,-8.728798114639451,-510.6226598991262
2.2852285228522855,-8.747940215768047,-511.7424464339928
2.2902290229022904,-8.767082316896643,-512.8622329688592
2.295229522952295,-8.786224418025236,-513.9820195037257
2.3002300230023005,-8.805366519153832,-515.1018060385923
2.3052305230523054,-8.824508620282428,-516.2215925734588
2.31023102310231,-8.843650721411024,-517.3413791083253
2.3152315231523155,-8.86279282253962,-518.4611656431919
2.3202320232023204,-8.881934923668213,-519.5809521780583
2.325232523252325,-8.901077024796807,-520.7007387129248
2.3302330233023305,-8.920219125925405,-521.8205252477914
2.3352335233523354,-8.939361227054,-522.9403117826579
2.34023402340234,-8.958503328182594,-524.0600983175243
2.3452345234523455,-8.97764542931119,-525.1798848523908
2.3502350235023504,-8.996787530439786,-526.2996713872573
2.355235523552355,-9.01592963156838,-527.4194579221238
2.3602360236023605,-9.035071732696975,-528.5392444569903
2.3652365236523654,-9.054213833825571,-529.6590309918569
2.37023702370237,-9.073355934954167,-530.7788175267234
2.3752375237523755,-9.092498036082763,-531.8986040615899
2.3802380238023804,-9.111640137211356,-533.0183905964564
2.385238523852385,-9.130782238339952,-534.1381771313228
2.3902390239023905,-9.149924339468548,-535.2579636661894
2.3952395239523954,-9.169066440597144,-536.3777502010558
2.4002400240024,-9.188208541725738,-537.4975367359224
2.4052405240524055,-9.207350642854333,-538.6173232707889
2.4102410241024104,-9.226492743982929,-539.7371098056553
2.415241524152415,-9.245634845111523,-540.8568963405219
2.4202420242024205,-9.264776946240119,-541.9766828753884
2.4252425242524254,-9.283919047368714,-543.0964694102549
2.43024302430243,-9.303061148497308,-544.2162559451214
2.4352435243524355,-9.322203249625906,-545.336042479988
2.4402440244024404,-9.3413453507545,-546.4558290148544
2.4452445244524452,-9.360487451883095,-547.5756155497209
2.4502450245024505,-9.379629553011693,-548.6954020845874
2.4552455245524554,-9.398771654140287,-549.8151886194539
2.4602460246024602,-9.41791375526888,-550.9349751543205
2.4652465246524655,-9.437055856397478,-552.054761689187
2.4702470247024704,-9.456197957526074,-553.1745482240535
2.4752475247524752,-9.475340058654668,-554.29433475892
2.4802480248024805,-9.494482159783264,-555.4141212937865
2.4852485248524854,-9.51362426091186,-556.533907828653
2.4902490249024902,-9.532766362040453,-557.6536943635194
2.4952495249524955,-9.551908463169049,-558.7734808983861
2.5002500250025004,-9.571050564297643,-559.8932674332524
2.5052505250525052,-9.590192665426239,-561.0130539681189
2.5102510251025105,-9.609334766554834,-562.1328405029855
2.5152515251525154,-9.628476867683428,-563.252627037852
2.5202520252025202,-9.647618968812024,-564.3724135727185
2.5252525252525255,-9.666761069940621,-565.4922001075851
2.5302530253025304,-9.685903171069215,-566.6119866424516
2.5352535253525352,-9.70504527219781,-567.731773177318
2.5402540254025405,-9.724187373326407,-568.8515597121846
2.5452545254525454,-9.743329474455003,-569.9713462470511
2.5502550255025502,-9.762471575583596,-571.0911327819175
2.5552555255525555,-9.781613676712192,-572.210919316784
